state,County,premature_death_raw_value,poor_or_fair_health_raw_value,poor_physical_health_days_raw_value,poor_mental_health_days_raw_value,low_birthweight_raw_value,adult_smoking_raw_value,adult_obesity_raw_value,physical_inactivity_raw_value,excessive_drinking_raw_value,motor_vehicle_crash_deaths_raw_value,sexually_transmitted_infections_raw_value,teen_births_raw_value,uninsured_raw_value,primary_care_physicians_raw_value,dentists_raw_value,preventable_hospital_stays_raw_value,diabetes_monitoring_raw_value,mammography_screening_raw_value,high_school_graduation_raw_value,some_college_raw_value,unemployment_raw_value,children_in_poverty_raw_value,inadequate_social_support_raw_value,children_in_single-parent_households_raw_value,violent_crime_raw_value,air_pollution_-_particulate_matter_raw_value,drinking_water_violations_raw_value,access_to_recreational_facilities_raw_value,limited_access_to_healthy_foods_raw_value,fast_food_restaurants_raw_value,premature_age-adjusted_mortality_raw_value,child_mortality_raw_value,infant_mortality_raw_value,diabetes_prevalence_raw_value,hiv_prevalence_raw_value,mental_health_providers_raw_value,health_care_costs_raw_value,uninsured_adults_raw_value,uninsured_children_raw_value,could_not_see_doctor_due_to_cost_raw_value,median_household_income_raw_value,high_housing_costs_raw_value,children_eligible_for_free_lunch_raw_value,homicides_raw_value,access_to_parks_raw_value,driving_alone_to_work_raw_value,population_raw_value,%_below_18_years_of_age_raw_value,%_65_and_older_raw_value,%_non-hispanic_african_american_raw_value,%_american_indian_and_alaskan_native_raw_value,%_asian_raw_value,%_native_hawaiian/other_pacific_islander_raw_value,%_hispanic_raw_value,%_non-hispanic_white_raw_value,%_not_proficient_in_english_raw_value,%_females_raw_value,%_rural_raw_value,communicable_disease_raw_value,coronary_heart_disease_hospitalizations_raw_value,cerebrovascular_disease_hospitalizations_raw_value,self-inflicted_injury_hospitalizations_raw_value,cancer_incidence_raw_value,smoking_during_pregnancy_raw_value,breastfeeding_raw_value,alcohol-related_hospitalizations_raw_value,motor_vehicle_crash_occupancy_rate_raw_value,on-road_motor_vehicle_crash-related_er_visits_raw_value,off-road_motor_vehicle_crash-related_er_visits_raw_value,drug_arrests_raw_value,no_recent_dental_visit_raw_value,did_not_get_needed_health_care_raw_value,childhood_immunizations_raw_value,local_health_department_staffing_raw_value,influenza_immunizations_65+_raw_value,dental_utilization_raw_value,cervical_cancer_screening_raw_value,colon_cancer_screening_raw_value,cholesterol_screening_raw_value,reading_proficiency_raw_value,w-2_enrollment_raw_value,poverty_raw_value,older_adults_living_alone_raw_value,hate_crimes_raw_value,child_abuse_raw_value,injury_hospitalizations_raw_value,fall_fatalities_65+_raw_value,year_structure_built_raw_value,lead_poisoned_children_raw_value,male_population_0-17_raw_value,male_population_18-44_raw_value,male_population_45-64_raw_value,male_population_65+_raw_value,total_male_population_raw_value,female_population_0-17_raw_value,female_population_18-44_raw_value,female_population_45-64_raw_value,female_population_65+_raw_value,total_female_population_raw_value,population_growth_raw_value
NM,Harding County,,0.097,3.2,1.6,,,0.272,0.222,,,287.8,,0.298,0,0,,0.866666667,,0.935941177,0.531914894,0.049,0.259,,0.089108911,,9.81,0,0,0.304347823,,,,,0.084,,0,5542.28,0.313,0.254,,32983,0.326666667,0.438202247,,,0.808823529,704,0.154829546,0.28125,0.008522727,0.017045455,0,0,0.443181818,0.541193182,0.01244168,0.473011364,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Hidalgo County,8394.77,,3.5,3.7,0.073,,0.237,0.246,,,347.4,68.38235294,0.248,,0.001235331,45.86999989,0.857142857,0.436363636,0.929085714,0.480090158,0.065,0.388,,0.4762634,164.406083,12.14,0,0,0.124154909,0.333333333,411.4,,,0.072,,,6795.73,0.301,0.14,0.148,30978,0.186921653,0.538647343,,0.14,0.700601805,4861,0.254474388,0.168895289,0.004320099,0.012343139,0.00617157,0.001028595,0.560172804,0.417815264,0.032265145,0.497839951,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Lea County,8458.49,0.216,4.1,2.9,0.092,0.23,0.317,0.299,0.138,30.81606544,542.3,90.48518475,0.247,0.00044789,0.000185334,82.98999977,0.80156658,0.553719008,0.709483781,0.436399102,0.052,0.249,0.199,0.329054716,559.7841849,10.27,0.001111086,4.633347748,0.067172826,0.476190476,418.5,79.97939514,683.59375,0.079,55,0.000092667,9878.63,0.312,0.127,0.189,46176,0.211225162,0.510912698,10.97238694,0.24,0.790526522,65423,0.295354845,0.107882549,0.037525029,0.017761338,0.005747214,0.001024105,0.521253993,0.419852346,0.067187473,0.488024089,0.210314088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Lincoln County,6724.99,0.109,2.5,2.8,0.096,0.233,0.203,0.211,0.181,18.85461694,214.7,61.29281483,0.255,0.00058528,0.000341414,54.63,0.806228374,0.567823344,0.852164949,0.589515072,0.057,0.31,0.173,0.380072841,474.7600304,10.36,0,19.5093401,0.157615705,0.315789474,298.1,75.59531309,,0.072,70.3,0.000390187,6928.42,0.293,0.143,0.198,40096,0.247035573,0.543568465,8.37982975,0.06,0.686072056,20454,0.189742838,0.225530459,0.0049868,0.029480786,0.004693459,0.002053388,0.306688178,0.65219517,0.03338804,0.511244744,0.531833927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Los Alamos County,4862.91,0.093,3.2,3.3,0.093,0.107,0.187,0.148,0.113,,111.4,10.21377672,0.049,0.001552881,0.000942821,31.38999999,0.885714286,0.766304348,0.883,0.903990327,0.032,0.042,0.13,0.254495789,306.9249952,9.25,0,49.91403694,0.028830038,0.333333333,186.3,,,0.061,59.4,0.00049914,5828.01,0.057,0.031,0.065,110204,0.176777125,0,,0.82,0.793943457,18222,0.235155307,0.151904292,0.007353748,0.011250137,0.061080013,0.00087806,0.152946987,0.75386895,0.008483501,0.497310943,0.112423398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Luna County,8972.55,0.205,3.7,4.2,0.083,0.202,0.268,0.225,0.171,27.81814879,621.6,103.8455999,0.279,0.00035791,0.000278374,72.23999977,0.820224719,0.475247525,0.612,0.385843431,0.177,0.43,0.264,0.450836513,470.6062403,11.8,0.003145204,7.953551261,0.178870113,0.405405405,430.9,47.81873023,,0.087,69.4,0.000159071,7644,0.361,0.121,0.212,27566,0.292995012,0.994020656,9.651194477,0.04,0.73304258,25281,0.265337605,0.197539654,0.007871524,0.022111467,0.00601242,0.001661327,0.624817056,0.348245718,0.106678082,0.500613109,0.406136681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,McKinley County,11971.06,0.18,3.4,3.3,0.083,0.147,0.362,0.259,0.121,40.38984276,1078.4,63.7140324,0.314,0.000807665,0.000570935,114.8899999,0.292568203,0.427312775,0.67459136,0.4193474,0.092,0.419,0.323,0.455630422,626.1299208,9.99,0,1.392524926,0.333812806,0.529411765,492.3,80.63536247,699.6420436,0.125,134.3,0.000167103,6886.81,0.41,0.135,0.143,29320,0.199733534,0.762203678,13.93449575,0.09,0.740875449,73664,0.318527368,0.095446894,0.010615769,0.745710252,0.009909861,0.000760209,0.146367289,0.104963076,0.051251836,0.517688423,0.573784479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Mora County,7619.95,0.191,3.9,4.2,0.128,0.187,0.214,0.23,0.086,,450.7,38.30480848,0.227,,0.000204666,57.48999989,0.852631579,0.4,0.818145161,0.431978799,0.149,0.328,0.222,0.249713631,49.0470852,9.6,0.135288066,0,0.151462782,0.333333333,343.9,,,0.081,,,6261.82,0.262,0.136,0.227,28911,0.201563372,0.968911917,,,0.647518382,4773,0.202388435,0.195055521,0.002723654,0.027236539,0.004190237,0.000209512,0.804315944,0.182275299,0.029124104,0.489419652,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Otero County,8118.18,0.187,4.1,3.3,0.085,0.239,0.257,0.224,0.138,10.48748569,363.7,58.08857199,0.242,0.0005129,0.000341934,75.04999995,0.694877506,0.617647059,0.843259819,0.573490985,0.065,0.302,0.2,0.350031908,415.4024178,11.01,0.000855907,7.771215418,0.198313098,0.492957747,401.4,60.39991099,537.7376608,0.083,72.8,7.77122E-05,8612.48,0.304,0.108,0.154,35894,0.273189744,0.513634618,7.295642222,0.19,0.79548688,65703,0.247309864,0.150525851,0.033773192,0.069875044,0.013591465,0.003485381,0.349116479,0.525364139,0.053051436,0.493326028,0.295938681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Quay County,14170.71,0.261,6,4.7,0.088,0.283,0.241,0.291,0.099,28.38758516,265.5,86.50519031,0.238,0.000440432,0.000220216,62.59999991,0.851648352,0.516129032,0.732592233,0.370048833,0.084,0.357,0.242,0.311019568,738.1318146,9.66,0.122828041,0,0.126289711,0.5,556.7,,,0.078,,,8533.16,0.286,0.115,0.168,29895,0.248779164,0.821996186,15.77088065,0.3,0.739333541,9026,0.216153335,0.207954797,0.011522269,0.02215821,0.010857523,0.000553955,0.430534013,0.527697762,0.006578175,0.511079105,0.415661984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Rio Arriba County,12970.7,0.23,4.8,4.1,0.113,0.227,0.245,0.228,0.132,40.86418876,613.7,76.9010043,0.23,0.000446285,0.00034711,48.8599999,0.660828026,0.597260274,0.564157424,0.495218718,0.083,0.306,0.257,0.44861125,432.3411022,9.57,0.503365686,4.958718667,0.225486108,0.510204082,489.6,87.3733087,639.8862425,0.069,152.4,7.43808E-05,6335.56,0.284,0.104,0.193,37101,0.228865016,0.861694424,13.8582901,,0.738747129,40446,0.244029076,0.146714137,0.003510854,0.17932552,0.005439351,0.001953222,0.710453444,0.135959057,0.036782592,0.505266281,0.497639517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Roosevelt County,8000.66,0.182,3.5,2.7,0.07,0.239,0.272,0.278,0.12,18.57272336,705.4,61.43031785,0.247,0.000349336,0.000249526,111.6499999,0.610576923,0.443786982,0.843724852,0.536241319,0.051,0.329,0.183,0.320460148,523.0197509,9.62,0.011050057,4.990518016,0.10118208,0.6,416,69.12214871,885.5154965,0.057,,,9136.53,0.316,0.104,0.156,34055,0.304878049,0.575415996,,0.2,0.771720818,20446,0.264648342,0.11474127,0.017851903,0.02019955,0.012031693,0.001124914,0.402914996,0.546121491,0.045186532,0.49642962,0.364607478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Sandoval County,6270.08,0.131,3.7,3.3,0.083,0.16,0.243,0.192,0.123,14.80919615,364.1,38.31262835,0.177,0.000649611,0.000317252,45.04999995,0.716686675,0.629955947,0.710015907,0.646613327,0.086,0.193,0.172,0.344525719,312.58147,9.4,0.125253506,6.042889408,0.135719418,0.550458716,295.9,38.83039907,411.8217054,0.066,67.3,0.000385234,7495.06,0.218,0.09,0.14,53948,0.322355138,0.475819033,4.454798842,0.36,0.777710565,134259,0.259937881,0.12685928,0.0198199,0.132951981,0.01637879,0.001668417,0.359730074,0.470687254,0.022299319,0.510885676,0.170582467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,San Juan County,9296.36,0.17,3.9,3.7,0.074,0.241,0.298,0.241,0.127,32.0732535,642.1,64.58791209,0.289,0.000522334,0.000637554,67.6099999,0.448056087,0.560652396,0.64810596,0.497931244,0.078,0.246,0.233,0.355450879,707.6754136,9.42,0.176139583,3.840688251,0.13560472,0.582191781,401.2,86.49598126,561.3472334,0.086,59.4,0.000115221,7872.13,0.363,0.142,0.167,46370,0.226293971,0.603095168,8.695917323,0.1,0.847847771,128200,0.286684867,0.112691108,0.00723869,0.372277691,0.005,0.000772231,0.196076443,0.41875975,0.02852762,0.503151326,0.336639907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,San Miguel County,10067.15,0.248,5.3,4,0.118,0.235,0.225,0.195,0.162,31.10147829,568.2,46.80377988,0.196,0.000919337,0.000442644,56.94999993,0.81980198,0.483766234,0.767446316,0.5752442,0.08,0.335,0.208,0.51694125,,9.63,0.046547049,3.404950799,0.157306155,0.424242424,429.2,53.04034855,585.1375073,0.072,115.6,0.00071504,6632.04,0.233,0.106,0.207,31983,0.30949209,0.765417733,11.17709376,0.38,0.799208977,29301,0.213678714,0.158868298,0.012320399,0.028156036,0.010511587,0.001774684,0.7639671,0.199515375,0.032547051,0.501348077,0.468955193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Santa Fe County,6963.39,0.146,3.3,3.3,0.091,0.167,0.14,0.122,0.133,17.41209438,389.8,48.53668928,0.228,0.001003481,0.00074742,33.76999998,0.745647969,0.667139816,0.595556306,0.586903869,0.06,0.236,0.188,0.365756163,398.0065145,9.52,0.004570799,10.38083836,0.104813389,0.354581673,278.7,54.50401348,529.9684543,0.043,258.2,0.000851229,6566.64,0.268,0.119,0.153,50234,0.37361785,0.588355003,5.091255667,0.41,0.721179778,145648,0.206339943,0.160338625,0.007518126,0.039780842,0.012983357,0.00177826,0.50877458,0.437850159,0.059065629,0.512001538,0.251605743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Sierra County,12744.09,0.27,7.1,4.2,0.081,0.244,0.251,0.268,0.093,22.57792354,358.7,66.7996012,0.247,0.000499293,0.000582508,46.07999992,0.783185841,0.44973545,0.715,0.363038714,0.064,0.416,0.242,0.477593864,437.8643168,11.2,0,0,0.206451537,0.454545455,553.1,,,0.085,112.3,8.32154E-05,7364.8,0.286,0.123,0.134,28544,0.284232365,0.669009136,,0.32,0.885068154,11943,0.161349745,0.308548941,0.00636356,0.024951855,0.004437746,0.000251193,0.284015741,0.676295738,0.008166102,0.498953362,0.339506173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Socorro County,10697.08,0.232,4.5,4.3,0.092,0.198,0.267,0.222,0.138,32.58338565,296.7,69.5977918,0.257,0.000447703,0.000335777,63.75999999,0.777777778,0.469387755,0.747469767,0.460092688,0.055,0.395,0.3,0.53342306,531.4285714,10.7,0.798971722,0,0.174693446,0.416666667,469.7,80.62194069,798.084597,0.078,60.3,5.59628E-05,7180.79,0.314,0.123,0.216,31371,0.255532139,0.600593912,,,0.811479466,17873,0.237788844,0.148100487,0.00884015,0.121188385,0.014323281,0.001007106,0.483466682,0.378000336,0.056011094,0.487439154,0.49675361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Taos County,8212.7,0.164,4.3,3.8,0.105,0.182,0.187,0.163,0.162,32.68897763,437.2,49.61330804,0.25,0.001001882,0.000546481,61.88,0.739759036,0.602564103,0.72403163,0.596264762,0.094,0.437,0.194,0.51359786,526.1975808,9.92,0.177820362,15.18003522,0.210684107,0.385542169,331.9,62.25509943,570.1254276,0.071,134.4,0.000667922,6313.3,0.296,0.117,0.233,32521,0.299293069,0.81286031,7.509629996,0.11,0.687063566,32917,0.202327065,0.180301972,0.004405019,0.072819516,0.008749279,0.001002522,0.561077863,0.362153295,0.025093778,0.509311298,0.584479461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Torrance County,9792.84,0.171,4.9,4.5,0.083,0.333,0.253,0.243,0.136,36.13618178,366.2,46.65363947,0.239,6.10463E-05,0.000183139,35.42999995,0.811320755,0.554216868,0.714978641,0.413898967,0.095,0.382,0.24,0.430973001,136.367337,10.06,0.177056228,0,0.105187364,0.555555556,392.1,85.00819722,,0.071,237.3,,6964.58,0.287,0.131,0.191,33193,0.359515024,0.536480687,,0.05,0.82823791,16345,0.234383604,0.148118691,0.012358519,0.035546039,0.005078006,0.001835424,0.39920465,0.551116549,0.059513831,0.481615173,0.987853263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Union County,7975.2,0.156,3.2,3,0.102,0.097,0.238,0.259,0.06,33.0545731,197.8,52.47225025,0.243,0.000660502,,75.80999994,0.783333333,0.545454546,1,0.439772727,0.05,0.284,0.154,0.409010601,97.37098345,10.43,0,0,0.135485262,0.333333333,353.9,,,0.072,,0.000220167,7927.73,0.283,0.155,0.132,33206,0.231360947,0.547318612,,0.36,0.74039517,4433,0.187683285,0.188134446,0.017369727,0.027520866,0.006090684,0.000225581,0.404466501,0.551094067,0.020982356,0.426799007,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Valencia County,8342.82,0.187,4.1,4.1,0.08,0.236,0.276,0.243,0.117,22.47428161,415.3,54.11681559,0.221,0.000260488,0.000156293,32.91999996,0.836477987,0.548387097,0.665466238,0.55799577,0.087,0.292,0.219,0.359337349,557.6678196,10.2,0.242954955,6.512197346,0.187474636,0.626865672,396.3,42.20247257,436.421345,0.073,103.7,9.11708E-05,7346.91,0.279,0.096,0.189,41983,0.34696411,0.709462528,11.53028361,0.15,0.791806396,77070,0.259037239,0.133696639,0.011846373,0.049111198,0.0074867,0.001440249,0.585727261,0.358375503,0.042904853,0.496353964,0.167313142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,New York,5650.37,0.153,3.5,3.4,0.082,0.175,0.246873017,0.247156778,0.171,7.247166622,515.628414,25.16468147,0.137,0.000818347,0.000728324,66.28999996,0.848263095,0.658639613,0.767964709,0.644452829,0.082,0.228,0.24,0.343213621,391.4955991,10.9,0.043465106,11.01818666,0.024845377,0.452006353,296.1,47.59046687,568.6311461,0.088666047,795.9,0.000778182,9384.01,0.169,0.051,0.118,55147,0.412113219,0.410838732,4.59912052,0.51745335,0.54059545,19465197,0.220188267,0.136895301,0.145751004,0.009513081,0.07796253,0.001272271,0.179558316,0.580203273,0.070756327,0.515452939,0.121270752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Albany County,6004.31,0.128,2.8,3.1,0.081,0.188,0.244,0.228,0.194,6.963083893,463.5,17.67280919,0.102,0.000934552,0.000740402,62.16999996,0.868577075,0.695945946,0.807588886,0.728523009,0.07,0.189,0.203,0.360731048,422.2107219,10.27,0.001072169,12.83363333,0.049551152,0.467511886,308.5,60.81664592,852.8784648,0.077,442.2,0.000997075,8179.94,0.121,0.047,0.063,56602,0.333144467,0.296697378,2.681728256,0.42,0.769719477,303565,0.194732594,0.140553094,0.121140448,0.002968063,0.050842488,0.000563306,0.051689095,0.755551529,0.017044589,0.516176107,0.09696125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Allegany County,5485.91,0.144,3.6,3.5,0.071,0.212,0.29,0.265,0.222,15.91393743,128.7,20.04895676,0.122,0.000326858,0.000245143,74.55999994,0.867595819,0.710610933,0.864726027,0.547820943,0.087,0.244,0.178,0.310480769,213.5113285,12.31,0.084910486,6.128577557,0.028615836,0.392857143,312.3,39.43309132,377.3584906,0.095,69.8,0.000245143,8167.2,0.147,0.062,0.071,39900,0.269117026,0.365329708,,0.09,0.712435854,48778,0.2117553,0.154680389,0.011808602,0.002808643,0.010250523,0.000348518,0.014412235,0.95116651,0.003384277,0.495243757,0.787398357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Bronx County,7480.53,0.243,4.1,3.8,0.1,0.179,0.275,0.3,0.145,4.455965416,1333.1,45.39757621,0.17,0.000471467,0.000479397,81.17999983,0.775482434,0.608287895,0.576072741,0.479149308,0.123,0.409,0.336,0.641345213,576.2695617,11.36,,3.316130307,0.000611228,0.631200575,382.7,56.47490135,672.1633874,0.095,2044,0.000266011,9952.56,0.223,0.048,0.167,32137,0.516622415,0.78310845,10.19105502,0.77,0.242719575,1392002,0.26456643,0.107322403,0.299947127,0.029416624,0.042043761,0.004089793,0.537670205,0.112245528,0.155292251,0.529198234,2.81566E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Broome County,6605.77,0.138,3.8,3.8,0.079,0.199,0.298,0.244,0.171,7.753608807,288.6,23.30755567,0.118,0.000803522,0.000643815,62.00999999,0.866635688,0.671965318,0.798732171,0.628787549,0.085,0.244,0.201,0.371334046,254.0831157,10.97,0.34563791,10.97979717,0.047636009,0.468468469,330,63.4180518,900.5663355,0.097,219.6,0.000519045,7988.25,0.14,0.056,0.129,43756,0.301082772,0.315676188,2.987629082,0.46,0.783177675,199031,0.199039346,0.166009315,0.04573157,0.002306173,0.035838638,0.000517507,0.035024695,0.860956333,0.009185799,0.510056222,0.260568295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cattaraugus County,6982.07,0.2,3.7,3,0.071,0.214,0.291,0.269,0.128,14.76611528,235.3,34.01730308,0.141,0.000448598,0.000398754,89.78999996,0.87327478,0.647948164,0.784505788,0.530739859,0.087,0.28,0.252,0.351285784,245.4895991,12.81,0.029398369,6.230529595,0.019679055,0.344,376.1,58.77973275,595.9246444,0.107,144.3,0.000274143,8857.85,0.168,0.075,0.114,39368,0.290104809,0.331479083,2.10944504,0.23,0.774405651,79832,0.230797174,0.156365868,0.013265357,0.03152871,0.007265257,0.000187895,0.017875038,0.916236597,0.00727648,0.506187995,0.617528045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cayuga County,5968.18,0.153,3.2,4.6,0.071,0.292,0.246,0.258,0.226,12.39839954,251.2,27.2849262,0.129,0.00026251,0.000412516,86.56999993,0.871396896,0.755972696,0.759106933,0.528514096,0.077,0.21,0.192,0.299878169,205.0900767,11.12,0.016141871,3.75014063,0.01776918,0.429824561,295.5,46.43505425,628.6266925,0.089,341.3,8.75033E-05,7972.61,0.158,0.053,0.118,47875,0.272675826,0.276834445,,0.28,0.80521489,79738,0.212082069,0.154919863,0.039955855,0.004063307,0.005530613,0.000501643,0.025157391,0.910306253,0.006051915,0.489841732,0.557818709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chautauqua County,6713.36,0.164,4.4,3.8,0.078,0.232,0.284,0.257,0.208,11.89767995,314.3,33.10756034,0.121,0.000489567,0.000496985,56.51999998,0.875,0.692204301,0.799305957,0.569819291,0.079,0.309,0.184,0.352650879,221.0680052,13.4,0.071144584,5.19237759,0.041464128,0.410714286,337,52.48469197,671.6610695,0.089,221.9,0.000148354,8053.96,0.149,0.05,0.122,40782,0.299590984,0.371648616,2.211073266,0.39,0.792497757,134368,0.214984222,0.167949214,0.021463444,0.00599101,0.005812396,0.000446535,0.062983746,0.890130091,0.009447868,0.506593832,0.438627182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chemung County,6651.13,0.217,4.4,5.4,0.086,0.241,0.266,0.27,0.161,8.196918923,325.3,37.43895822,0.107,0.000686705,0.000484071,101.0599999,0.867870722,0.744868035,0.756294058,0.569210747,0.079,0.242,0.235,0.372376197,215.2493558,11.42,0.004437516,14.63469549,0.060267842,0.448818898,354.8,54.98144376,653.8461539,0.1,310.8,0.000281437,8819.62,0.132,0.044,0.088,47994,0.281693312,0.358086701,1.767962905,0.15,0.831870073,88840,0.220801441,0.157226475,0.064284106,0.002994147,0.013226024,0.000292661,0.027003602,0.870452499,0.007046057,0.502296263,0.241787684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Chenango County,6482.99,0.118,4.1,2.6,0.067,0.238,0.275,0.25,0.179,14.25588475,132.7,30.55135651,0.12,0.000496071,0.000297643,64.44999981,0.851470588,0.664335664,0.817218543,0.52961612,0.083,0.26,0.246,0.366423852,100.1060727,10.81,0,5.952853401,0.005051242,0.274193548,339.8,41.94718849,515.084621,0.085,111.9,9.92142E-05,7166.29,0.148,0.051,0.141,40693,0.271909214,0.370569543,,,0.775860495,50118,0.222714394,0.169699509,0.008759328,0.003651383,0.004668981,0.000119718,0.018755737,0.952951036,0.005502178,0.501795762,0.834122472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Clinton County,5987.7,0.143,3.4,3.6,0.072,0.183,0.291,0.242,0.252,12.153875,228.9,21.05793028,0.113,0.00065739,0.000474782,91.38999987,0.863192182,0.731231231,0.81508079,0.501725169,0.099,0.199,0.189,0.314421716,147.5141435,9.73,0.473174392,3.652167561,0.078440133,0.364485981,316.2,59.72617844,611.6207951,0.08,422.3,0.000328695,8668.85,0.135,0.05,0.092,49025,0.293938529,0.291322498,,0.31,0.763868338,81945,0.188406858,0.136396363,0.037403136,0.003746415,0.011580938,0.000329489,0.025932028,0.909488071,0.006239133,0.486704497,0.641559517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Columbia County,6492.64,0.137,3.5,4,0.077,0.139,0.257,0.222,0.209,13.075078,198.1,23.98601399,0.133,0.000491907,0.000364964,59.14999998,0.80859375,0.699828473,0.768913343,0.611868833,0.074,0.167,0.19,0.300320513,174.6580281,10.26,0.006926157,11.10758489,0.046392342,0.349514563,326.2,50.97032395,803.9147151,0.082,275.4,0.000587115,8556.96,0.158,0.06,0.111,53500,0.336747011,0.277175991,2.705188552,0.08,0.771121455,62550,0.1972502,0.186970424,0.044604317,0.002605915,0.017218225,0.000511591,0.040463629,0.879264588,0.007980806,0.497569944,0.732978319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Cortland County,5957.38,0.154,3.3,3.6,0.084,0.214,0.269,0.271,0.121,9.241556971,385.1,17.99836379,0.114,0.000587949,0.000385208,104.9499998,0.851851852,0.754098361,0.793162393,0.592340503,0.084,0.223,0.198,0.329857728,193.9405569,10.95,0,10.13705296,0.025256939,0.418918919,331.8,49.5423233,710.0149477,0.084,63,0.000263563,8773.49,0.14,0.042,0.142,44397,0.296622942,0.303357664,,0.26,0.772999456,49363,0.206004497,0.133014606,0.016429309,0.003383101,0.009582076,0.000202581,0.024289448,0.931426372,0.006801703,0.511435691,0.442739582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Delaware County,6334.77,0.116,3.2,2.3,0.075,0.189,0.278,0.279,0.122,17.75641747,137.6,21.5690922,0.133,0.000543444,0.000313526,94.82999992,0.816225166,0.669135803,0.857933579,0.522951832,0.086,0.267,0.234,0.322334218,149.37961,10.7,0.042479079,4.180339862,0.009179782,0.358024691,330.9,38.90747802,,0.097,138,0.000146312,8305.14,0.16,0.059,0.082,38208,0.290677504,0.35534398,,0.13,0.718422704,47559,0.192750058,0.197943607,0.016484787,0.003217057,0.008578818,0.000336424,0.03366345,0.928194453,0.003920967,0.497340146,0.783639016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Dutchess County,5265.93,0.112,3.1,3.1,0.07,0.146,0.278,0.23,0.175,9.333166981,256.8,13.79360677,0.109,0.000715392,0.000638143,64.14999986,0.831718793,0.716303471,0.801349325,0.649153171,0.074,0.115,0.203,0.250748888,294.7642181,10.62,0.010866653,10.41180363,0.058594354,0.379962193,282.6,38.92521909,489.2561984,0.098,496.2,0.000681805,8816.39,0.133,0.047,0.133,67153,0.410523467,0.195398459,2.998219445,0.37,0.773737388,297999,0.216433612,0.138701808,0.094460049,0.004416122,0.037053816,0.000677855,0.107839288,0.742173632,0.021410902,0.50223994,0.253993438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
